0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.43735492,0.09257501,0.3779766,0.6858002,0.12204206,0.7162991,0.22756672,0.94069475,0.8295036,0.012386858,0.62841344,0.49077362,0.6218373,0.43092024,0.54072726,0.9949413,0.8892347,0.86808234,0.074876726,0.74398845,0.38500172,0.1282804,0.6702028,0.36116397,0.4203781,0.460851,0.09900302,0.17017192,0.9280369,0.5190608,0.5220751,0.90943545,0.11974478,0.5037608,0.91921407,0.24606454,0.25397712,0.22190237,0.74545515,0.5599852,0.80412567,0.4705693,0.18217355,0.5316422,0.44940573,0.9842276,0.81943387,0.6635522,0.0015953183,0.19168979,0.8825302,0.36613458,0.55840003,0.16807687,0.26342022,0.37634516,0.11832547,0.20183319,0.9472775,0.15965366,0.6663098,0.19781595,0.18943661,0.75639045,0.91632646,0.8571524,0.36076862,0.41314232,0.4648363,0.17820609,0.03560394,0.15931559,0.64384884,0.30621582,0.5418411,0.20875472,0.44638997,0.7099359,0.22687942,0.22078335,0.47824377,0.9595139,0.78204256,0.3260057,0.16751486,0.35559684,0.184506,0.31284183,0.77231455,0.0905565,0.120881855,0.11080915,0.27603996,0.5161273,0.11962557,0.01491487,0.31539446,0.24506968,0.6013895,0.34457332
0.42951697,0.034941673,0.053753853,0.3550818,0.05649352,0.6745193,0.41295928,0.37431604,0.8385087,0.1289401,0.48967904,0.2989818,0.8866283,0.57393545,0.25530463,0.9502377,0.54397416,0.7447981,0.23189723,0.00018948317,0.4682474,0.7672798,0.1002785,0.54084903,0.7486022,0.14853352,0.3746298,0.39670032,0.9375436,0.11651695,0.87246215,0.54188293,0.23516363,0.6836809,0.53317034,0.11498922,0.37155306,0.8937958,0.7876864,0.13952142,0.5644817,0.7002527,0.20298833,0.75672156,0.12434292,0.46514404,0.18694162,0.4983158,0.5262952,0.22734797,0.70076317,0.9118146,0.42242032,0.87420297,0.9338859,0.9511285,0.11765033,0.36868203,0.80532444,0.18085063,0.27868837,0.730409,0.08845639,0.84703314,0.7478993,0.95987535,0.8540726,0.38840353,0.3052566,0.25409192,0.053952932,0.5009823,0.4355467,0.96091515,0.48556685,0.2387653,0.4067493,0.7116833,0.12175393,0.004879117,0.79776,0.73881817,0.058507144,0.8431705,0.7187842,0.27178383,0.499004,0.55544865,0.06502277,0.44630092,0.346981,0.8520069,0.6393337,0.4911163,0.8410898,0.4592027,0.62579113,0.64300174,0.33765817,0.17973506
0.15060061,0.81698376,0.21378279,0.2672578,0.59334177,0.8103015,0.20033109,0.206034,0.06576753,0.28062665,0.3605067,0.11151159,0.63118446,0.3640157,0.3636709,0.5190287,0.9795982,0.14726609,0.70975757,0.026045024,0.8752814,0.2987398,0.8217662,0.005523622,0.44725937,0.56352997,0.11861652,0.46911907,0.5207683,0.5093097,0.84057754,0.3291639,0.9685246,0.08889794,0.04215783,0.44973785,0.05913627,0.34402096,0.86966765,0.32051146,0.5088977,0.6536094,0.8882267,0.74992436,0.80653447,0.60144335,0.3446958,0.5247921,0.36402744,0.028288126,0.55831224,0.11401397,0.3320567,0.97228676,0.4840616,0.42662674,0.31837386,0.6778353,0.45790845,0.97563994,0.31256253,0.5076929,0.36747068,0.028817892,0.06400722,0.17149794,0.31654733,0.35930318,0.91434085,0.7761249,0.9769417,0.6950789,0.8003882,0.45726532,0.75153023,0.3284486,0.021644652,0.838638,0.76370466,0.35451072,0.6521234,0.09086132,0.9738569,0.236435,0.8534021,0.4806887,0.48453593,0.87651587,0.09728223,0.73265976,0.40211004,0.56248456,0.5449486,0.2762553,0.6347781,0.7595253,0.8457491,0.59742343,0.97294694,0.24248874
0.04532659,0.72860646,0.60901433,0.3444339,0.16997546,0.0346691,0.9630435,0.86282414,0.81042814,0.97372985,0.4448794,0.0006377697,0.9713399,0.8099884,0.6104193,0.3458801,0.38295877,0.95768684,0.6938427,0.26645952,0.3682961,0.52014905,0.31093687,0.72998106,0.8851806,0.22897434,0.75956094,0.9624774,0.047495782,0.46357936,0.7408605,0.07344735,0.48442322,0.86608166,0.6849035,0.10710579,0.8879763,0.2731992,0.63656193,0.90546054,0.07620466,0.6150969,0.9920229,0.04989469,0.5682156,0.09290397,0.22526741,0.6998467,0.80609673,0.829828,0.80221593,0.32249033,0.5128077,0.66882885,0.7054899,0.1063205,0.82870233,0.17824847,0.6103564,0.14623469,0.9507678,0.20330453,0.7108548,0.66005015,0.16198504,0.6454875,0.86038256,0.7390765,0.22312516,0.3451569,0.27733213,0.37512094,0.107337594,0.827085,0.6219567,0.12147969,0.33511412,0.28261578,0.63696724,0.1315397,0.5084174,0.16017896,0.50015175,0.06573486,0.7587962,0.95576656,0.32214677,0.40860128,0.22685617,0.123414874,0.18000185,0.476977,0.9594922,0.79569346,0.19322002,0.3345592,0.64887214,0.5521408,0.61738646,0.47115773
0.98125935,0.38545668,0.67397124,0.7663637,0.48644775,0.6486665,0.1816333,0.9029227,0.047139168,0.20899439,0.84677297,0.609358,0.5397192,0.25001705,0.13603151,0.89398575,0.19331187,0.8750457,0.2090851,0.40811324,0.1293155,0.44422835,0.8920259,0.12379044,0.8600129,0.8709219,0.6541848,0.121062696,0.9724941,0.68076175,0.80117255,0.022670627,0.7896173,0.21477115,0.84077114,0.7995223,0.4904893,0.35147035,0.71324605,0.2878031,0.1050902,0.2315697,0.46810234,0.011845112,0.2657296,0.4423452,0.12739736,0.8803526,0.96360654,0.08273059,0.68099356,0.5595199,0.0842191,0.87611175,0.77799326,0.6704142,0.3074779,0.87845224,0.008685052,0.33414745,0.6765598,0.041493893,0.6602495,0.7501205,0.53268284,0.65246814,0.6306981,0.6068658,0.68838924,0.005449176,0.43789518,0.3847646,0.4867574,0.60130113,0.7922473,0.65730405,0.7623336,0.19379866,0.5648243,0.34078562,0.6506013,0.20575929,0.16285247,0.615303,0.08107436,0.771002,0.2662171,0.41160947,0.46822226,0.78054345,0.13103414,0.8060733,0.104788125,0.3113231,0.8139823,0.60484093,0.5909717,0.0061578155,0.032719553,0.40810966
0.5938728,0.45858508,0.898336,0.49134094,0.36527127,0.5329106,0.25909585,0.5930641,0.72881645,0.9004864,0.62702227,0.4129362,0.53082454,0.12785381,0.9659641,0.6379897,0.5723206,0.36005378,0.37229967,0.31099647,0.41581994,0.42054808,0.051988363,0.740706,0.7228158,0.8683908,0.07408941,0.7193778,0.53562695,0.7345503,0.5809043,0.52235615,0.86044717,0.79817593,0.03938985,0.80855155,0.09773767,0.45386708,0.25549287,0.5154564,0.71894395,0.2616359,0.66297865,0.992881,0.97636473,0.03897947,0.07938439,0.6555326,0.9614772,0.60613877,0.70671487,0.9041533,0.69774985,0.22102153,0.9916842,0.782181,0.32945865,0.8608105,0.5392795,0.4322706,0.3941278,0.49154007,0.90061647,0.35710627,0.5055337,0.97624534,0.9123617,0.23656654,0.6461113,0.42152292,0.5937071,0.7970212,0.03535217,0.7917272,0.83312386,0.009824336,0.18212408,0.4443282,0.2316705,0.693115,0.91210234,0.94814575,0.26895374,0.94581586,0.5392012,0.7092475,0.48139805,0.013104141,0.62626934,0.9530244,0.37353343,0.27114606,0.39804298,0.6071687,0.8050304,0.2939936,0.305439,0.9772343,0.84088635,0.583908
0.8794486,0.24694729,0.545343,0.1250304,0.08158487,0.43033993,0.35220796,0.41920173,0.006503463,0.37159324,0.4012,0.1266082,0.32774055,0.34249115,0.5211076,0.40128803,0.39501852,0.74764705,0.5162297,0.43401945,0.26065987,0.30247086,0.24130172,0.62186486,0.9971457,0.882484,0.7129827,0.9816671,0.6264169,0.33883953,0.9839629,0.16464788,0.5308579,0.47458446,0.899349,0.82489777,0.23806202,0.07996148,0.6018186,0.12534547,0.3791427,0.45805442,0.66993564,0.21991259,0.9178151,0.029895663,0.9849556,0.20286608,0.9432234,0.49344265,0.22001493,0.77355707,0.37033796,0.22917008,0.9872562,0.19733983,0.4917215,0.29586548,0.16179943,0.38326102,0.46962827,0.63404834,0.84119517,0.21280533,0.83983463,0.7522777,0.83213913,0.13953543,0.9506841,0.93737876,0.32453007,0.9581538,0.9151865,0.8296449,0.42868787,0.7078326,0.5640194,0.35032153,0.6069669,0.4505269,0.103327155,0.8980282,0.47488195,0.07266796,0.32507253,0.49482214,0.37679303,0.41112167,0.7835532,0.3332616,0.3245563,0.26569146,0.72513294,0.6989174,0.46668845,0.6602129,0.75815886,0.33822984,0.5936554,0.8040551
0.3234918,0.7169019,0.03461188,0.2818213,0.44972026,0.51355165,0.839033,0.46211952,0.46515924,0.7972552,0.306091,0.34240907,0.09597474,0.066049516,0.65064204,0.554927,0.46860665,0.90604985,0.58361375,0.172723,0.47640252,0.6790426,0.90141994,0.52529746,0.2967322,0.4575472,0.19956678,0.49974746,0.41450316,0.8572198,0.64172256,0.2640242,0.18186218,0.28314507,0.0788672,0.6717304,0.9997599,0.5209672,0.45272076,0.6304562,0.98456985,0.38827753,0.76359403,0.08568311,0.9761122,0.80033696,0.7716874,0.86709815,0.19073278,0.3027048,0.37539107,0.06285548,0.979024,0.9252794,0.93834955,0.18962371,0.48729724,0.3175221,0.07607764,0.27032167,0.73065025,0.6928655,0.4442811,0.1144892,0.75491816,0.18091452,0.94003475,0.30270535,0.5899085,0.2887206,0.2067622,0.1152066,0.5700237,0.6726,0.81902707,0.5439388,0.065707326,0.5485862,0.14917016,0.867722,0.19231266,0.04683298,0.8490596,0.08983326,0.60397434,0.5652884,0.62630445,0.32289827,0.68290347,0.8701587,0.6306419,0.7558245,0.63541156,0.032806277,0.39274728,0.98372704,0.07836008,0.8262844,0.008670092,0.42654985
0.14615762,0.0028428435,0.92788374,0.036134124,0.8732464,0.1872009,0.019073963,0.5120597,0.36862546,0.7593281,0.1532197,0.5552367,0.980135,0.34755433,0.026394367,0.85040915,0.6928492,0.6374942,0.5166743,0.01690936,0.10644323,0.41165495,0.8700702,0.12788719,0.6423196,0.9509129,0.33174223,0.8396327,0.77705204,0.939191,0.061020374,0.6928186,0.57231367,0.38725454,0.8956421,0.62388486,0.2617917,0.10368645,0.8368931,0.101878345,0.5750203,0.8982672,0.06405574,0.56582636,0.064023316,0.3256023,0.7401869,0.10938263,0.70211214,0.71578836,0.2807141,0.3599897,0.3667875,0.17768085,0.74576473,0.5033373,0.99940264,0.9972931,0.56087446,0.62977415,0.35285926,0.108733416,0.20717943,0.502267,0.10979825,0.60033965,0.77646345,0.6650515,0.8935891,0.9157626,0.1789025,0.42922962,0.1462233,0.428842,0.45811224,0.23185652,0.75210756,0.2177344,0.59791666,0.7401821,0.23086923,0.8190804,0.9432654,0.3166095,0.13018852,0.69661486,0.3621943,0.084863424,0.24158818,0.5319439,0.050760806,0.60374963,0.43451405,0.59819525,0.7883323,0.16237551,0.090583146,0.0206002,0.864701,0.33246684
0.32992715,0.41803116,0.14838177,0.15623498,0.28331345,0.6307344,0.069184124,0.48087704,0.42634135,0.055513382,0.9710038,0.62051314,0.6533623,0.11727369,0.95382524,0.42745453,0.16567612,0.1313585,0.112739325,0.822629,0.8950453,0.7906815,0.6261909,0.86325204,0.2830329,0.16244829,0.30200607,0.81024545,0.6868236,0.4766289,0.7129951,0.83031,0.5924861,0.23287469,0.31614214,0.6957587,0.5815157,0.909873,0.1453579,0.38526464,0.57038844,0.767542,0.68095267,0.3258707,0.561222,0.5313982,0.44699037,0.38499683,0.4783048,0.36284304,0.13423389,0.8169382,0.5261589,0.7148264,0.5873315,0.7381824,0.055185676,0.32574105,0.06587869,0.1518349,0.026025295,0.80072325,0.14998388,0.6946649,0.4146884,0.51038665,0.24326903,0.62766325,0.14640361,0.66856396,0.673294,0.09788656,0.70043564,0.61088574,0.18894386,0.6735156,0.5011854,0.6717063,0.13634169,0.97940636,0.19478983,0.91977406,0.25144428,0.23054016,0.49417347,0.4909222,0.28058952,0.5382882,0.10114151,0.48972112,0.93609893,0.42602402,0.8032156,0.8101357,0.3120619,0.210917,0.69248295,0.7770824,0.5240788,0.4750318
0.72462314,0.7420521,0.31825083,0.8947165,0.9597664,0.664832,0.78397995,0.9286974,0.61104596,0.24925572,0.4790541,0.07010901,0.16096663,0.73793,0.32288814,0.77636015,0.89418685,0.8437125,0.93913734,0.44926655,0.6591365,0.041076362,0.25375253,0.7157153,0.09805405,0.2357806,0.6516843,0.08876556,0.20254076,0.2429285,0.47139823,0.070323944,0.6074877,0.5822096,0.7893658,0.16168332,0.606499,0.92552257,0.8028981,0.23744476,0.9754482,0.798862,0.74426556,0.37368625,0.4978196,0.026631713,0.036838055,0.88003534,0.91251683,0.708177,0.025071084,0.0038871765,0.6274679,0.27801514,0.61232847,0.32249737,0.050929308,0.16531897,0.86027825,0.48499918,0.851956,0.9714346,0.17774177,0.5573812,0.5213967,0.70299625,0.024556696,0.7550884,0.33509016,0.065095305,0.21281904,0.016221702,0.751864,0.014789283,0.81347764,0.8742732,0.93161845,0.68100804,0.98954386,0.4926709,0.5251612,0.42392844,0.07496458,0.7279337,0.5137387,0.5459258,0.025173366,0.53331965,0.68292564,0.57607967,0.95758027,0.726336,0.8505732,0.19070715,0.42258614,0.75138086,0.5027359,0.6850549,0.89332026,0.66710246
0.037670374,0.46899605,0.9517225,0.47919476,0.50954443,0.7335132,0.92953366,0.4608518,0.94095284,0.07667214,0.6196033,0.8839976,0.014693677,0.77647907,0.8329423,0.35531145,0.018577516,0.8089309,0.39598072,0.73151636,0.8022332,0.95570445,0.33757365,0.23758334,0.53944016,0.5316548,0.5313377,0.28220814,0.36632586,0.99456275,0.9518783,0.5172947,0.6589162,0.7741719,0.009660721,0.8613004,0.87230223,0.23950082,0.6359179,0.6915852,0.32183075,0.51191324,0.45405698,0.32038337,0.08412516,0.903529,0.84177697,0.2826652,0.8400235,0.7687128,0.77896094,0.9585039,0.7028251,0.6851061,0.8041953,0.24878412,0.16463792,0.38833606,0.7779994,0.09084338,0.83079773,0.64802456,0.61702704,0.41984254,0.5067069,0.2268244,0.0130960345,0.9937564,0.8501112,0.15937829,0.53237474,0.16821373,0.7241261,0.68803513,0.25801992,0.2079556,0.29397273,0.511531,0.28150558,0.86354995,0.05190152,0.56607234,0.8975311,0.4242494,0.4646842,0.38679898,0.3979357,0.296656,0.063776016,0.7313146,0.8307381,0.5239623,0.81117356,0.9892112,0.7491931,0.21404809,0.27950048,0.61653733,0.6107915,0.16780263
0.41095775,0.5256869,0.27869594,0.9660127,0.13018703,0.8831239,0.056012392,0.88961893,0.83436716,0.80503947,0.37148064,0.11351168,0.23142713,0.98994654,0.52209145,0.18151057,0.48629302,0.44098926,0.7624735,0.5175982,0.61057127,0.11800468,0.71328616,0.0011622906,0.13255215,0.71009386,0.5130865,0.46092087,0.72288156,0.56242466,0.990355,0.5942879,0.94596314,0.08473724,0.7990896,0.8916888,0.60654604,0.9566321,0.12804234,0.2863134,0.57464033,0.551406,0.9443693,0.06246668,0.31820476,0.41243684,0.9076153,0.51716846,0.87512594,0.0336197,0.060564697,0.45215005,0.037769794,0.2769962,0.3626374,0.6063029,0.6348986,0.07284486,0.77666754,0.6122708,0.938023,0.9000967,0.6781794,0.93522274,0.07146609,0.019283652,0.33569592,0.50731164,0.1886611,0.12974972,0.8011094,0.81066906,0.70565915,0.2156946,0.455204,0.19684386,0.7828996,0.35608947,0.19681054,0.14003569,0.7741496,0.983183,0.9947837,0.1459688,0.6802074,0.58876145,0.8185935,0.4898306,0.04018396,0.1725263,0.080895305,0.42038918,0.48691654,0.93133086,0.73843914,0.74552596,0.83370936,0.889052,0.31832045,0.7779762
0.9497181,0.14775342,0.58251566,0.9511029,0.3900386,0.72480863,0.5752711,0.6893274,0.43189865,0.30982178,0.45399523,0.71885914,0.9446587,0.91464734,0.85431015,0.011496186,0.75424904,0.4177189,0.2796831,0.9898936,0.76054406,0.54101557,0.11824602,0.023443282,0.60228163,0.27732104,0.89293814,0.33520097,0.38793087,0.43949908,0.55579966,0.59552896,0.88203424,0.8460914,0.70330185,0.55726546,0.9602793,0.18030918,0.73165256,0.8701273,0.3494014,0.26664835,0.40379494,0.3591926,0.41990966,0.6217407,0.3805883,0.093284905,0.9267795,0.69683903,0.647205,0.3869099,0.33242625,0.51893175,0.06535709,0.71204925,0.36459893,0.4201485,0.40857315,0.5815277,0.7709592,0.7685069,0.21245968,0.25348473,0.60451674,0.0791322,0.031615555,0.32583284,0.9821325,0.29784465,0.34178948,0.047809422,0.5374865,0.25532788,0.7830407,0.41190434,0.45463818,0.06662947,0.56489766,0.74772626,0.5410584,0.5123657,0.158054,0.12448108,0.8862911,0.96619266,0.73973787,0.576212,0.5900462,0.2404769,0.72002345,0.6798008,0.36953294,0.7704465,0.8328956,0.7672538,0.7689063,0.7108499,0.79158294,0.7968799
0.68512475,0.28937125,0.39984083,0.5791783,0.5621742,0.9987589,0.8937445,0.041972637,0.23827505,0.083141685,0.72696596,0.13949645,0.9259857,0.2829607,0.84509856,0.85139495,0.59465176,0.5922941,0.012679458,0.37034798,0.5799834,0.11132461,0.69202757,0.12606514,0.9007967,0.9238959,0.18212503,0.62468576,0.61578476,0.25285256,0.5333118,0.35981143,0.74907327,0.103075504,0.5071568,0.2733267,0.26759863,0.76698834,0.97280526,0.4424044,0.7774635,0.76824063,0.68450046,0.115362525,0.1172775,0.77317536,0.99392277,0.6455609,0.17088687,0.46595144,0.23274446,0.15148497,0.544516,0.26943725,0.33367062,0.21863645,0.50335073,0.0640493,0.3482284,0.33572203,0.21038657,0.5028473,0.96270406,0.48476195,0.277354,0.5050275,0.93528664,0.19823694,0.5827313,0.26008892,0.8783193,0.29932213,0.6059289,0.2808519,0.84081435,0.6422857,0.6368483,0.71751654,0.43336624,0.9260828,0.5926622,0.44071776,0.88998896,0.9362212,0.34865552,0.54092985,0.54244775,0.68556434,0.8571266,0.14102733,0.8590047,0.36885005,0.49141026,0.77988076,0.5142435,0.023827195,0.12091148,0.46430093,0.36482382,0.1880824
0.18142235,0.3634501,0.8918799,0.36909533,0.16082197,0.5914149,0.835338,0.78628546,0.8046448,0.643911,0.04771191,0.4155646,0.3695438,0.6559763,0.5071814,0.9278967,0.3030365,0.0033097863,0.18282539,0.40093845,0.58424246,0.8174394,0.6544748,0.6184606,0.82356894,0.8126136,0.3138309,0.979111,0.016030312,0.6156574,0.95217067,0.1415379,0.8944002,0.5961088,0.34281117,0.74679047,0.810568,0.56073874,0.8472885,0.16060811,0.12310541,0.5037609,0.40263414,0.21143001,0.15521663,0.5569124,0.68259466,0.057681203,0.7024259,0.86713624,0.7538351,0.23064631,0.8727521,0.12780493,0.27672172,0.2573833,0.122419894,0.70862955,0.5214801,0.37332493,0.2948681,0.11571592,0.19961375,0.97527796,0.50077796,0.757414,0.08420718,0.6812938,0.16710144,0.67038274,0.17954147,0.87640435,0.28856975,0.5808677,0.9790842,0.7729007,0.3325354,0.6100656,0.22208667,0.25445294,0.03565961,0.0027931929,0.4828921,0.78008795,0.5948209,0.46025175,0.18057054,0.17762947,0.75662935,0.4380877,0.37286943,0.72954005,0.75639933,0.44159704,0.02894944,0.6807348,0.6113569,0.8922709,0.043036163,0.97670805
0.70821494,0.07430339,0.9503036,0.62118155,0.09853929,0.99120533,0.66615343,0.02456808,0.3451097,0.2600643,0.67552054,0.24623638,0.5763683,0.88458836,0.84802306,0.34539622,0.34169012,0.23273045,0.62399215,0.05799228,0.3330903,0.9402422,0.8884396,0.63293016,0.72705114,0.114025116,0.13946575,0.37814683,0.1940046,0.8187018,0.6498175,0.7607903,0.5826995,0.80030733,0.95058733,0.34080178,0.92036974,0.65941715,0.23780346,0.36634302,0.7546621,0.8505774,0.1524604,0.76733863,0.64379156,0.6624591,0.32429278,0.03247732,0.54862267,0.40481305,0.27831447,0.54488724,0.51244235,0.10631293,0.22068465,0.20732898,0.2294473,0.6186825,0.5325609,0.64814913,0.08156735,0.9667338,0.8917663,0.786613,0.4604717,0.8490049,0.89630306,0.26689255,0.708772,0.4684624,0.69355625,0.50643384,0.38742864,0.5147462,0.53443485,0.7948039,0.28403085,0.7731084,0.17564058,0.9883046,0.6335095,0.06405085,0.9010258,0.84681034,0.105434716,0.010945439,0.36499017,0.8337372,0.89200956,0.4568922,0.20097363,0.8002448,0.44048733,0.045101345,0.98674333,0.9255196,0.0116837025,0.3813187,0.17480117,0.16086382
0.68466437,0.5371482,0.65855813,0.10408121,0.24378234,0.77472013,0.31970954,0.8373703,0.7215661,0.010117054,0.21257865,0.08187348,0.9674448,0.581777,0.17774671,0.5521252,0.9762526,0.33484983,0.99647295,0.60614526,0.5296121,0.59239185,0.9031178,0.8618252,0.634652,0.8564456,0.24817556,0.9711913,0.7712676,0.011850715,0.11041725,0.8810787,0.1230886,0.5093775,0.8055025,0.5664325,0.2766428,0.36977845,0.078943074,0.20485497,0.5638795,0.25156444,0.45555013,0.33274496,0.41178143,0.26858187,0.9002938,0.6671288,0.16310978,0.4111269,0.6802682,0.2458052,0.24188864,0.53031087,0.07730061,0.75756264,0.83991873,0.77109724,0.431584,0.2482636,0.4762777,0.24841815,0.020187676,0.42223984,0.018639982,0.25221086,0.5077747,0.88308465,0.8917166,0.3439377,0.6604208,0.8870473,0.9382372,0.29812765,0.5993562,0.34675634,0.37264055,0.70753556,0.7889204,0.45860827,0.84268117,0.06006491,0.73672545,0.40708888,0.48334503,0.09295374,0.03390968,0.26465112,0.6104367,0.8725519,0.12620115,0.2668904,0.22384751,0.9956747,0.22937596,0.24887037,0.5183811,0.02696991,0.33888292,0.69975114
0.02353257,0.7165766,0.9335005,0.29644352,0.56122506,0.34349906,0.73468447,0.8161569,0.4174757,0.86592406,0.4027201,0.036628306,0.19669521,0.2679838,0.78404343,0.013976991,0.1784051,0.6123957,0.48121363,0.28106016,0.75066024,0.08347356,0.8296598,0.7384284,0.32300562,0.82685244,0.037954688,0.5150739,0.33606082,0.23081207,0.47392303,0.5465666,0.30178392,0.5252803,0.21931362,0.3966381,0.7449023,0.85884345,0.6488041,0.13822055,0.9442572,0.4537112,0.09966099,0.5272348,0.5363803,0.30013508,0.62451595,0.9443415,0.29869008,0.4890294,0.5316419,0.035336852,0.026428163,0.24091733,0.9295127,0.98646486,0.06481749,0.3594765,0.122155726,0.96824914,0.31703055,0.66040146,0.957173,0.14334118,0.29095268,0.9653647,0.0064067245,0.23255074,0.9550483,0.48095047,0.4711215,0.93453604,0.9729758,0.325005,0.30214238,0.77893966,0.7689271,0.26993096,0.94680655,0.59058416,0.8191901,0.17297935,0.3799423,0.06671244,0.79790187,0.942911,0.29597783,0.9786671,0.046192825,0.08695066,0.7464224,0.39636028,0.57325876,0.88379186,0.67900753,0.9192027,0.5104306,0.050014853,0.56807727,0.9001131
0.07151508,0.5555287,0.37242872,0.9706072,0.7210669,0.70923823,0.6286011,0.3482101,0.51445323,0.17593408,0.9958111,0.6360906,0.001524508,0.121153474,0.02627778,0.09915763,0.6000116,0.55868715,0.14630848,0.3246522,0.8581308,0.034537375,0.34606928,0.18779916,0.6933536,0.5632672,0.5471456,0.47415084,0.98046386,0.9545801,0.57997966,0.8324894,0.7560135,0.38776892,0.095454276,0.61735976,0.16139579,0.4379719,0.89835167,0.98577636,0.2581343,0.5698114,0.7622931,0.16507661,0.5402379,0.44373298,0.022905827,0.56973356,0.79267883,0.6454617,0.56456333,0.11033225,0.013934433,0.8542284,0.5598422,0.4017582,0.8196407,0.2203728,0.72071445,0.26014626,0.5402627,0.4053744,0.82440984,0.27313787,0.43230063,0.9071585,0.36698288,0.18939954,0.19710839,0.8729586,0.86300874,0.81024224,0.2636692,0.75993204,0.77428436,0.31969237,0.88998395,0.34337455,0.9208313,0.18704039,0.053243577,0.95194316,0.10389924,0.15178132,0.33714402,0.6713212,0.52362317,0.47852582,0.3176787,0.47587633,0.4882933,0.63095546,0.23419887,0.7029616,0.66127557,0.6235331,0.23762184,0.9665101,0.5947033,0.08334839
0.9293443,0.09237677,0.2763005,0.5049304,0.029842496,0.43058443,0.40072262,0.16205609,0.74663556,0.9754199,0.5291468,0.5097207,0.38010746,0.15931576,0.751759,0.61970216,0.9147883,0.9946236,0.8100993,0.6759459,0.87830085,0.97100616,0.98351437,0.48281527,0.45874798,0.9385524,0.7068575,0.8465699,0.45933402,0.004553914,0.7479582,0.8173527,0.011170566,0.7432484,0.16048563,0.50443673,0.6913633,0.3275512,0.57869804,0.23683041,0.26190078,0.5168129,0.43001115,0.21304345,0.841544,0.23162282,0.55771625,0.13363546,0.61149263,0.98302543,0.06914002,0.6688191,0.017327726,0.7520205,0.026438057,0.3187676,0.7529907,0.82419753,0.626016,0.2913357,0.8900834,0.6458494,0.17773551,0.8962732,0.25871134,0.051935613,0.5922404,0.9731891,0.9941802,0.10310984,0.6548588,0.64201546,0.3498407,0.46758276,0.34803426,0.6223723,0.1738128,0.74254185,0.3466665,0.93365955,0.01911223,0.31804943,0.41134697,0.58487684,0.34303004,0.03085202,0.6401954,0.86557144,0.6969652,0.121558964,0.6822692,0.5066576,0.30486453,0.83546174,0.8581249,0.76024854,0.949343,0.64412886,0.7501138,0.09485686
0.8606194,0.7858936,0.6344163,0.36950195,0.41433758,0.6715455,0.010786414,0.15917891,0.51937115,0.009763837,0.7278989,0.21768916,0.5781176,0.5742176,0.070916116,0.3597198,0.36389583,0.16229653,0.70386785,0.66512424,0.4787917,0.87404644,0.21061629,0.07707095,0.41022277,0.054243922,0.069451034,0.48204362,0.3725406,0.9052421,0.34660947,0.51960915,0.73420864,0.34592742,0.5145744,0.99695766,0.4660763,0.10488939,0.36717504,0.82984126,0.55928195,0.377339,0.30255026,0.74126595,0.8342405,0.33899337,0.67071694,0.31267273,0.5473629,0.36879736,0.67544603,0.091321826,0.6804532,0.750641,0.38223565,0.66983384,0.07860738,0.5176066,0.9232141,0.6266829,0.1974296,0.84301966,0.7507743,0.5652882,0.14185071,0.3977757,0.69800425,0.622527,0.028920889,0.6845899,0.08890772,0.61839706,0.7860791,0.17560679,0.6759485,0.57449305,0.39276397,0.5598889,0.25192863,0.9037053,0.7885829,0.2653435,0.21752036,0.48375404,0.6754586,0.78127986,0.7782519,0.87790614,0.89287746,0.03564775,0.9752658,0.21109861,0.8849816,0.7798315,0.3504194,0.7720945,0.76355344,0.6835083,0.9678377,0.6308239
0.09187406,0.59392583,0.44657075,0.7201283,0.59806585,0.69900334,0.38142103,0.92191947,0.6350894,0.6140369,0.2824694,0.8353415,0.0016075373,0.20286381,0.5994718,0.84400403,0.93071765,0.5958661,0.75447613,0.93278515,0.08313894,0.098951936,0.34324968,0.7318358,0.4958431,0.90901303,0.60751736,0.34594405,0.25612944,0.25676447,0.016581714,0.33767283,0.21613306,0.028630435,0.9313727,0.5022516,0.8382888,0.29454505,0.66976535,0.9370699,0.42872858,0.5518679,0.44141126,0.883652,0.33942652,0.3287751,0.67512965,0.20996392,0.12238538,0.6377511,0.2423802,0.9243225,0.663018,0.25641322,0.93191385,0.99317354,0.5833906,0.4072672,0.3206234,0.9351058,0.69383144,0.91456753,0.8406357,0.82006466,0.95394605,0.60677063,0.10774404,0.8342107,0.9163609,0.71320575,0.5452917,0.8613445,0.19469678,0.30656487,0.9127627,0.8598498,0.45550048,0.15169561,0.92647195,0.56787026,0.082849026,0.5035706,0.3715188,0.49921042,0.8258751,0.39648038,0.85851586,0.27335852,0.8484687,0.640957,0.15851319,0.51883537,0.97934,0.23829257,0.31484443,0.032660127,0.35105872,0.24943727,0.6687861,0.7683139
